170.507, 129.381, 6.034, 21.968 False
170.309, 129.383, 5.932, 22.001 False
170.113, 129.386, 5.849, 22.034 False
169.919, 129.388, 5.784, 22.067 False
169.727, 129.390, 5.732, 22.100 False
169.536, 129.392, 5.699, 22.133 False
169.346, 129.394, 5.672, 22.166 False
169.157, 129.396, 5.657, 22.199 False
168.968, 129.398, 5.641, 22.232 False
168.779, 129.400, 5.625, 22.265 False
168.592, 129.402, 5.605, 22.298 False
168.405, 129.404, 5.591, 22.331 False
168.218, 129.406, 5.580, 22.364 False
168.032, 129.407, 5.576, 22.397 False
167.845, 129.409, 5.574, 22.430 False
167.659, 129.411, 5.573, 22.463 False
167.473, 129.413, 5.572, 22.496 False
167.287, 129.415, 5.569, 22.529 False
167.101, 129.417, 5.566, 22.562 False
166.915, 129.419, 5.559, 22.595 False
166.730, 129.421, 5.552, 22.628 False
166.545, 129.423, 5.541, 22.661 False
166.360, 129.424, 5.529, 22.694 False
166.177, 129.426, 5.512, 22.727 False
165.993, 129.428, 5.496, 22.760 False
165.810, 129.430, 5.475, 22.793 False
165.628, 129.432, 5.455, 22.826 False
165.447, 129.433, 5.430, 22.859 False
165.267, 129.435, 5.403, 22.892 False
165.088, 129.437, 5.373, 22.925 False
164.909, 129.439, 5.344, 22.958 False
164.732, 129.440, 5.317, 22.991 False
164.555, 129.442, 5.297, 23.024 False
164.379, 129.444, 5.284, 23.057 False
164.203, 129.445, 5.277, 23.090 False
164.027, 129.447, 5.280, 23.123 False
163.850, 129.449, 5.288, 23.156 False
163.673, 129.450, 5.305, 23.189 False
163.496, 129.452, 5.326, 23.222 False
163.317, 129.453, 5.354, 23.255 False
163.138, 129.455, 5.383, 23.288 False
162.957, 129.457, 5.419, 23.321 False
162.775, 129.458, 5.455, 23.354 False
162.592, 129.460, 5.492, 23.387 False
162.408, 129.462, 5.526, 23.420 False
162.223, 129.462, 5.555, 23.453 False
162.037, 129.464, 5.580, 23.486 False
161.850, 129.465, 5.598, 23.519 False
161.663, 129.467, 5.612, 23.552 False
161.476, 129.468, 5.620, 23.585 False
161.288, 129.469, 5.624, 23.618 False
161.101, 129.471, 5.623, 23.651 False
160.914, 129.472, 5.620, 23.684 False
160.727, 129.474, 5.611, 23.717 False
160.540, 129.475, 5.601, 23.750 False
160.354, 129.476, 5.587, 23.783 False
160.168, 129.478, 5.573, 23.816 False
159.983, 129.479, 5.554, 23.849 False
159.799, 129.480, 5.536, 23.882 False
159.615, 129.482, 5.512, 23.915 False
159.432, 129.483, 5.489, 23.948 False
159.250, 129.483, 5.462, 23.981 False
159.068, 129.484, 5.438, 24.014 False
158.888, 129.485, 5.418, 24.047 False
158.707, 129.486, 5.404, 24.080 False
158.527, 129.487, 5.400, 24.113 False
158.347, 129.488, 5.401, 24.146 False
158.167, 129.489, 5.411, 24.179 False
157.986, 129.490, 5.425, 24.212 False
157.804, 129.491, 5.448, 24.245 False
157.622, 129.492, 5.472, 24.278 False
157.438, 129.493, 5.504, 24.311 False
157.254, 129.494, 5.536, 24.344 False
157.068, 129.495, 5.572, 24.377 False
156.881, 129.496, 5.605, 24.410 False
156.693, 129.497, 5.636, 24.443 False
156.505, 129.498, 5.663, 24.476 False
156.315, 129.499, 5.684, 24.509 False
156.125, 129.500, 5.701, 24.542 False
155.935, 129.501, 5.712, 24.575 False
155.744, 129.502, 5.720, 24.608 False
155.553, 129.503, 5.722, 24.641 False
155.363, 129.504, 5.721, 24.674 False
155.172, 129.505, 5.712, 24.707 False
154.982, 129.506, 5.702, 24.740 False
154.793, 129.507, 5.687, 24.773 False
154.604, 129.508, 5.672, 24.806 False
154.415, 129.508, 5.653, 24.839 False
154.228, 129.509, 5.633, 24.872 False
154.041, 129.510, 5.609, 24.905 False
153.854, 129.511, 5.585, 24.938 False
153.669, 129.512, 5.560, 24.971 False
153.484, 129.512, 5.539, 25.004 False
153.300, 129.513, 5.521, 25.037 False
153.117, 129.514, 5.509, 25.070 False
152.933, 129.514, 5.506, 25.103 False
152.749, 129.514, 5.506, 25.136 False
152.565, 129.515, 5.516, 25.169 False
152.381, 129.516, 5.529, 25.202 False
152.196, 129.516, 5.549, 25.235 False
152.010, 129.517, 5.572, 25.268 False
151.823, 129.517, 5.602, 25.301 False
151.636, 129.518, 5.633, 25.334 False
151.447, 129.518, 5.667, 25.367 False
151.257, 129.519, 5.699, 25.400 False
151.066, 129.519, 5.729, 25.433 False
150.874, 129.520, 5.753, 25.466 False
150.682, 129.520, 5.772, 25.499 False
150.489, 129.521, 5.787, 25.532 False
150.296, 129.521, 5.796, 25.565 False
150.102, 129.522, 5.802, 25.598 False
149.909, 129.522, 5.801, 25.631 False
149.716, 129.523, 5.798, 25.664 False
149.523, 129.523, 5.789, 25.697 False
149.330, 129.524, 5.779, 25.730 False
149.138, 129.524, 5.762, 25.763 False
148.947, 129.525, 5.744, 25.796 False
148.756, 129.525, 5.720, 25.829 False
148.566, 129.525, 5.698, 25.862 False
148.377, 129.526, 5.671, 25.895 False
148.189, 129.526, 5.645, 25.928 False
148.001, 129.527, 5.616, 25.961 False
147.815, 129.527, 5.589, 25.994 False
147.629, 129.527, 5.562, 26.027 False
147.445, 129.528, 5.542, 26.060 False
147.260, 129.528, 5.528, 26.093 False
147.076, 129.528, 5.519, 26.126 False
146.892, 129.528, 5.521, 26.159 False
146.708, 129.529, 5.528, 26.192 False
146.523, 129.529, 5.542, 26.225 False
146.337, 129.529, 5.560, 26.258 False
146.151, 129.530, 5.585, 26.291 False
145.964, 129.530, 5.612, 26.324 False
145.776, 129.530, 5.645, 26.357 False
145.586, 129.530, 5.678, 26.390 False
145.396, 129.531, 5.710, 26.423 False
145.205, 129.531, 5.738, 26.456 False
145.013, 129.531, 5.762, 26.489 False
144.820, 129.531, 5.780, 26.522 False
144.627, 129.531, 5.794, 26.555 False
144.433, 129.532, 5.803, 26.588 False
144.240, 129.532, 5.807, 26.621 False
144.046, 129.532, 5.808, 26.654 False
143.853, 129.532, 5.803, 26.687 False
143.660, 129.533, 5.796, 26.720 False
143.467, 129.533, 5.783, 26.753 False
143.275, 129.533, 5.770, 26.786 False
143.083, 129.533, 5.750, 26.819 False
142.892, 129.533, 5.729, 26.852 False
142.702, 129.533, 5.702, 26.885 False
142.513, 129.533, 5.675, 26.918 False
142.325, 129.533, 5.646, 26.951 False
142.137, 129.534, 5.620, 26.984 False
141.951, 129.534, 5.595, 27.017 False
141.765, 129.534, 5.576, 27.050 False
141.579, 129.534, 5.563, 27.083 False
141.394, 129.534, 5.556, 27.116 False
141.208, 129.534, 5.558, 27.149 False
141.023, 129.534, 5.565, 27.182 False
140.837, 129.534, 5.579, 27.215 False
140.650, 129.534, 5.597, 27.248 False
140.463, 129.534, 5.621, 27.281 False
140.274, 129.534, 5.646, 27.314 False
140.085, 129.534, 5.678, 27.347 False
139.895, 129.534, 5.709, 27.380 False
139.703, 129.534, 5.741, 27.413 False
139.511, 129.534, 5.770, 27.446 False
139.318, 129.534, 5.794, 27.479 False
139.124, 129.534, 5.813, 27.512 False
138.930, 129.534, 5.826, 27.545 False
138.735, 129.534, 5.836, 27.578 False
138.541, 129.534, 5.839, 27.611 False
138.346, 129.534, 5.840, 27.644 False
138.152, 129.534, 5.834, 27.677 False
137.957, 129.534, 5.827, 27.710 False
137.764, 129.534, 5.814, 27.743 False
137.570, 129.534, 5.800, 27.776 False
137.378, 129.534, 5.781, 27.809 False
137.186, 129.534, 5.761, 27.842 False
136.994, 129.534, 5.736, 27.875 False
136.804, 129.534, 5.709, 27.908 False
136.615, 129.534, 5.677, 27.941 False
136.426, 129.533, 5.646, 27.974 False
136.239, 129.533, 5.615, 28.007 False
136.053, 129.532, 5.589, 28.040 False
135.867, 129.532, 5.568, 28.073 False
135.682, 129.532, 5.553, 28.106 False
135.497, 129.532, 5.547, 28.139 False
135.312, 129.531, 5.546, 28.172 False
135.127, 129.531, 5.554, 28.205 False
134.941, 129.531, 5.566, 28.238 False
134.755, 129.531, 5.585, 28.271 False
134.568, 129.530, 5.607, 28.304 False
134.380, 129.530, 5.634, 28.337 False
134.191, 129.530, 5.661, 28.370 False
134.001, 129.529, 5.683, 28.403 False
133.811, 129.529, 5.700, 28.436 False
133.621, 129.529, 5.701, 28.469 False
133.431, 129.529, 5.692, 28.502 False
133.242, 129.528, 5.666, 28.535 False
133.055, 129.528, 5.629, 28.568 False
132.869, 129.528, 5.573, 28.601 False
132.685, 129.527, 5.506, 28.634 False
132.504, 129.527, 5.425, 28.667 False
132.326, 129.527, 5.331, 28.700 False
132.152, 129.526, 5.224, 28.733 False
131.981, 129.526, 5.106, 28.766 False
131.815, 129.526, 4.977, 28.799 False
131.653, 129.525, 4.831, 28.832 False
131.497, 129.525, 4.677, 28.865 False
131.346, 129.525, 4.521, 28.898 False
131.200, 129.525, 4.364, 28.931 False
131.059, 129.524, 4.209, 28.964 False
130.923, 129.524, 4.055, 28.997 False
130.792, 129.523, 3.903, 29.030 False
130.666, 129.523, 3.758, 29.063 False
130.545, 129.523, 3.618, 29.096 False
130.428, 129.522, 3.484, 29.129 False
130.315, 129.522, 3.354, 29.162 False
130.207, 129.522, 3.230, 29.195 False
130.102, 129.521, 3.110, 29.228 False
130.001, 129.521, 2.995, 29.261 False
129.904, 129.521, 2.884, 29.294 False
129.810, 129.520, 2.777, 29.327 False
129.720, 129.520, 2.674, 29.360 False
129.633, 129.520, 2.576, 29.393 False
129.550, 129.520, 2.481, 29.426 False
129.469, 129.519, 2.389, 29.459 False
129.391, 129.519, 2.301, 29.492 False
129.317, 129.519, 2.216, 29.525 False
129.245, 129.519, 2.135, 29.558 False
129.175, 129.518, 2.056, 29.591 False
129.108, 129.518, 1.980, 29.624 False
129.044, 129.518, 1.908, 29.657 False
128.982, 129.518, 1.838, 29.690 False
128.922, 129.517, 1.770, 29.723 False
128.864, 129.517, 1.705, 29.756 False
128.809, 129.517, 1.642, 29.789 False
128.755, 129.517, 1.582, 29.822 False
128.704, 129.517, 1.524, 29.855 False
128.654, 129.517, 1.468, 29.888 False
128.606, 129.516, 1.414, 29.921 False
128.560, 129.516, 1.363, 29.954 False
128.516, 129.516, 1.313, 29.987 False
128.473, 129.516, 1.265, 30.020 False
128.432, 129.516, 1.218, 30.053 False
128.392, 129.516, 1.174, 30.086 False
128.354, 129.515, 1.131, 30.119 False
128.318, 129.515, 1.056, 30.152 False
128.284, 129.515, 1.026, 30.185 False
128.251, 129.515, 0.969, 30.218 False
128.220, 129.515, 0.928, 30.251 False
128.190, 129.515, 0.877, 30.284 False
128.162, 129.515, 0.814, 30.317 False
128.137, 129.514, 0.753, 30.350 False
128.113, 129.514, 0.701, 30.383 False
128.091, 129.514, 0.659, 30.416 False
128.069, 129.514, 0.628, 30.449 False
128.048, 129.514, 0.626, 30.482 False
128.027, 129.513, 0.646, 30.515 False
128.004, 129.513, 0.676, 30.548 False
127.978, 129.513, 0.774, 30.581 False
127.945, 129.513, 0.984, 30.614 False
127.907, 129.513, 1.138, 30.647 False
127.866, 129.513, 1.197, 30.680 False
127.824, 129.513, 1.257, 30.713 False
127.780, 129.512, 1.338, 30.746 False
127.732, 129.512, 1.458, 30.779 False
127.678, 129.512, 1.619, 30.812 False
127.619, 129.512, 1.792, 30.845 False
127.554, 129.512, 1.944, 30.878 False
127.485, 129.511, 2.086, 30.911 False
127.412, 129.511, 2.220, 30.944 False
127.334, 129.511, 2.355, 30.977 False
127.251, 129.510, 2.492, 31.010 False
127.164, 129.510, 2.633, 31.043 False
127.073, 129.510, 2.777, 31.076 False
126.976, 129.510, 2.924, 31.109 False
126.875, 129.509, 3.073, 31.142 False
126.768, 129.509, 3.225, 31.175 False
126.656, 129.508, 3.379, 31.208 False
126.539, 129.508, 3.534, 31.241 False
126.418, 129.508, 3.690, 31.274 False
126.290, 129.507, 3.846, 31.307 False
126.158, 129.507, 4.002, 31.340 False
126.021, 129.506, 4.158, 31.373 False
125.878, 129.506, 4.312, 31.406 False
125.730, 129.505, 4.464, 31.439 False
125.578, 129.505, 4.613, 31.472 False
125.420, 129.504, 4.759, 31.505 False
125.258, 129.504, 4.896, 31.538 False
125.092, 129.503, 5.023, 31.571 False
124.921, 129.503, 5.141, 31.604 False
124.748, 129.502, 5.244, 31.637 False
124.571, 129.501, 5.336, 31.670 False
124.392, 129.501, 5.411, 31.703 False
124.210, 129.500, 5.479, 31.736 False
124.027, 129.500, 5.530, 31.769 False
123.842, 129.499, 5.574, 31.802 False
123.656, 129.499, 5.607, 31.835 False
123.469, 129.498, 5.635, 31.868 False
123.281, 129.498, 5.651, 31.901 False
123.093, 129.497, 5.659, 31.934 False
122.905, 129.496, 5.655, 31.967 False
122.718, 129.496, 5.650, 32.000 False
122.530, 129.495, 5.646, 32.033 False
122.342, 129.495, 5.648, 32.066 False
122.154, 129.494, 5.649, 32.099 False
121.966, 129.494, 5.655, 32.132 False
121.778, 129.493, 5.657, 32.165 False
121.590, 129.493, 5.662, 32.198 False
121.401, 129.492, 5.662, 32.231 False
121.213, 129.492, 5.662, 32.264 False
121.024, 129.491, 5.657, 32.297 False
120.836, 129.491, 5.651, 32.330 False
120.648, 129.490, 5.641, 32.363 False
120.460, 129.490, 5.631, 32.396 False
120.273, 129.489, 5.617, 32.429 False
120.086, 129.489, 5.602, 32.462 False
119.900, 129.489, 5.584, 32.495 False
119.715, 129.488, 5.567, 32.528 False
119.530, 129.488, 5.545, 32.561 False
119.346, 129.487, 5.525, 32.594 False
119.162, 129.487, 5.502, 32.627 False
118.980, 129.487, 5.479, 32.660 False
118.798, 129.486, 5.454, 32.693 False
118.617, 129.486, 5.430, 32.726 False
118.436, 129.486, 5.403, 32.759 False
118.257, 129.485, 5.377, 32.792 False
118.079, 129.485, 5.349, 32.825 False
117.901, 129.485, 5.323, 32.858 False
117.724, 129.484, 5.293, 32.891 False
117.549, 129.484, 5.266, 32.924 False
117.374, 129.484, 5.235, 32.957 False
117.200, 129.483, 5.207, 32.990 False
117.027, 129.483, 5.176, 33.023 False
116.856, 129.483, 5.147, 33.056 False
116.685, 129.483, 5.116, 33.089 False
116.515, 129.482, 5.086, 33.122 False
116.346, 129.483, 5.054, 33.155 False
116.179, 129.483, 5.025, 33.188 False
116.012, 129.483, 4.993, 33.221 False
115.846, 129.483, 4.992, 33.254 False
115.679, 129.483, 4.987, 33.287 False
115.513, 129.483, 4.973, 33.320 False
115.348, 129.483, 4.947, 33.353 False
115.184, 129.483, 4.915, 33.386 False
115.021, 129.482, 4.879, 33.419 False
114.859, 129.482, 4.843, 33.452 False
114.699, 129.482, 4.796, 33.485 False
114.541, 129.482, 4.742, 33.518 False
114.385, 129.482, 4.673, 33.551 False
114.231, 129.482, 4.604, 33.584 False
114.079, 129.482, 4.547, 33.617 False
113.929, 129.482, 4.504, 33.650 False
113.780, 129.482, 4.461, 33.683 False
113.632, 129.482, 4.422, 33.716 False
113.486, 129.482, 4.383, 33.749 False
113.341, 129.482, 4.347, 33.782 False
113.197, 129.482, 4.303, 33.815 False
113.055, 129.483, 4.257, 33.848 False
112.914, 129.483, 4.209, 33.881 False
112.775, 129.483, 4.163, 33.914 False
112.638, 129.483, 4.107, 33.947 False
112.502, 129.483, 4.046, 33.980 False
112.369, 129.483, 3.973, 34.013 False
112.239, 129.483, 3.892, 34.046 False
112.112, 129.483, 3.807, 34.079 False
111.987, 129.483, 3.729, 34.112 False
111.865, 129.483, 3.671, 34.145 False
111.743, 129.483, 3.633, 34.178 False
111.623, 129.483, 3.598, 34.211 False
111.504, 129.483, 3.567, 34.244 False
111.385, 129.483, 3.529, 34.277 False
111.269, 129.484, 3.486, 34.310 False
111.154, 129.484, 3.430, 34.343 False
111.041, 129.484, 3.369, 34.376 False
110.931, 129.484, 3.294, 34.409 False
110.823, 129.484, 3.218, 34.442 False
110.718, 129.484, 3.139, 34.475 False
110.615, 129.484, 3.071, 34.508 False
110.514, 129.485, 3.020, 34.541 False
110.414, 129.486, 2.986, 34.574 False
110.316, 129.486, 2.953, 34.607 False
110.218, 129.486, 2.920, 34.640 False
110.121, 129.486, 2.881, 34.673 False
110.026, 129.486, 2.845, 34.706 False
109.932, 129.486, 2.792, 34.739 False
109.841, 129.487, 2.740, 34.772 False
109.751, 129.487, 2.672, 34.805 False
109.664, 129.487, 2.613, 34.838 False
109.578, 129.487, 2.540, 34.871 False
109.495, 129.487, 2.479, 34.904 False
109.415, 129.487, 2.403, 34.937 False
109.337, 129.487, 2.333, 34.970 False
109.261, 129.487, 2.263, 35.003 False
109.187, 129.487, 2.208, 35.036 False
109.115, 129.487, 2.137, 35.069 False
109.045, 129.487, 2.084, 35.102 False
108.978, 129.488, 2.016, 35.135 False
108.912, 129.488, 1.966, 35.168 False
108.848, 129.488, 1.901, 35.201 False
108.786, 129.488, 1.855, 35.234 False
108.725, 129.488, 1.794, 35.267 False
108.667, 129.487, 1.750, 35.300 False
108.610, 129.487, 1.693, 35.333 False
108.554, 129.487, 1.654, 35.366 False
108.500, 129.487, 1.600, 35.399 False
108.448, 129.487, 1.563, 35.432 False
108.397, 129.487, 1.511, 35.465 False
108.347, 129.487, 1.484, 35.498 False
108.299, 129.487, 1.425, 35.531 False
108.252, 129.487, 1.394, 35.564 False
108.207, 129.487, 1.357, 35.597 False
108.162, 129.487, 1.318, 35.630 False
108.119, 129.487, 1.279, 35.663 False
108.078, 129.487, 1.238, 35.696 False
108.037, 129.487, 1.198, 35.729 False
107.998, 129.487, 1.158, 35.762 False
107.961, 129.487, 1.119, 35.795 False
107.924, 129.487, 1.080, 35.828 False
107.889, 129.487, 1.043, 35.861 False
107.855, 129.487, 1.006, 35.894 False
107.823, 129.487, 0.970, 35.927 False
107.791, 129.487, 0.935, 35.960 False
107.761, 129.487, 0.902, 35.993 False
107.731, 129.487, 0.869, 36.026 False
107.703, 129.487, 0.838, 36.059 False
107.676, 129.487, 0.807, 36.092 False
107.650, 129.487, 0.778, 36.125 False
107.624, 129.487, 0.750, 36.158 False
107.600, 129.487, 0.722, 36.191 False
107.576, 129.487, 0.696, 36.224 False
107.554, 129.487, 0.671, 36.257 False
107.532, 129.487, 0.646, 36.290 False
107.511, 129.488, 0.621, 36.323 False
107.491, 129.488, 0.599, 36.356 False
107.471, 129.488, 0.577, 36.389 False
107.452, 129.488, 0.556, 36.422 False
107.434, 129.488, 0.534, 36.455 False
107.417, 129.488, 0.515, 36.488 False
107.400, 129.488, 0.496, 36.521 False
107.384, 129.488, 0.478, 36.554 False
107.368, 129.488, 0.461, 36.587 False
107.354, 129.488, 0.444, 36.620 False
107.339, 129.488, 0.428, 36.653 False
107.325, 129.488, 0.412, 36.686 False
107.312, 129.488, 0.397, 36.719 False
107.299, 129.488, 0.382, 36.752 False
107.286, 129.488, 0.368, 36.785 False
107.274, 129.489, 0.353, 36.818 False
107.263, 129.489, 0.341, 36.851 False
107.252, 129.489, 0.329, 36.884 False
107.241, 129.489, 0.317, 36.917 False
107.231, 129.489, 0.305, 36.950 False
107.221, 129.489, 0.294, 36.983 False
107.211, 129.489, 0.283, 37.016 False
107.202, 129.489, 0.273, 37.049 False
107.193, 129.489, 0.263, 37.082 False
107.184, 129.489, 0.253, 37.115 False
107.176, 129.489, 0.244, 37.148 False
107.168, 129.489, 0.235, 37.181 False
107.161, 129.489, 0.227, 37.214 False
107.153, 129.489, 0.218, 37.247 False
107.146, 129.489, 0.210, 37.280 False
107.139, 129.489, 0.203, 37.313 False
107.133, 129.489, 0.195, 37.346 False
107.126, 129.489, 0.188, 37.379 False
107.120, 129.489, 0.181, 37.412 False
107.114, 129.489, 0.175, 37.445 False
107.109, 129.489, 0.168, 37.478 False
107.103, 129.489, 0.162, 37.511 False
107.098, 129.489, 0.156, 37.544 False
107.093, 129.489, 0.150, 37.577 False
107.088, 129.489, 0.145, 37.610 False
107.083, 129.489, 0.140, 37.643 False
107.078, 129.489, 0.135, 37.676 False
107.074, 129.489, 0.130, 37.709 False
107.070, 129.489, 0.125, 37.742 False
107.066, 129.489, 0.120, 37.775 False
107.062, 129.489, 0.116, 37.808 False
107.058, 129.489, 0.112, 37.841 False
107.054, 129.489, 0.108, 37.874 False
107.051, 129.489, 0.104, 37.907 False
107.048, 129.489, 0.100, 37.940 False
107.044, 129.489, 0.096, 37.973 False
107.041, 129.489, 0.093, 38.006 False
107.038, 129.489, 0.089, 38.039 False
107.035, 129.489, 0.086, 38.072 False
107.032, 129.489, 0.083, 38.105 False
107.030, 129.489, 0.080, 38.138 False
107.027, 129.488, 0.076, 38.171 False
107.025, 129.488, 0.073, 38.204 False
107.022, 129.488, 0.071, 38.237 False
107.020, 129.488, 0.068, 38.270 False
107.018, 129.488, 0.066, 38.303 False
107.017, 129.488, 0.007, 38.336 False
107.017, 129.488, -0.007, 38.369 False
107.016, 129.488, -0.006, 38.402 False
107.016, 129.488, 0.016, 38.435 False
107.015, 129.488, 0.024, 38.468 False
107.014, 129.488, 0.030, 38.501 False
107.013, 129.488, 0.035, 38.534 False
107.011, 129.488, 0.037, 38.567 False
107.010, 129.488, 0.039, 38.600 False
107.009, 129.488, 0.040, 38.633 False
107.007, 129.488, 0.040, 38.666 False
107.006, 129.488, 0.040, 38.699 False
107.004, 129.488, 0.040, 38.732 False
107.003, 129.488, 0.039, 38.765 False
107.002, 129.488, 0.039, 38.798 False
107.001, 129.488, 0.038, 38.831 False
106.999, 129.488, 0.037, 38.864 False
106.998, 129.488, 0.036, 38.897 False
106.997, 129.488, 0.035, 38.930 False
106.996, 129.488, 0.034, 38.963 False
106.995, 129.488, 0.033, 38.996 False
106.994, 129.488, 0.031, 39.029 False
106.993, 129.488, 0.030, 39.062 False
106.992, 129.488, 0.029, 39.095 False
106.992, 129.488, 0.023, 39.128 False
106.991, 129.488, 0.021, 39.161 False
106.990, 129.488, 0.020, 39.194 False
106.990, 129.488, 0.018, 39.227 False
106.990, 129.488, 0.017, 39.260 False
106.989, 129.488, 0.017, 39.293 False
106.989, 129.488, 0.017, 39.326 False
106.989, 129.488, 0.019, 39.359 False
106.988, 129.488, 0.022, 39.392 False
106.988, 129.489, 0.024, 39.425 False
106.987, 129.489, 0.036, 39.458 False
106.987, 129.490, 0.016, 39.491 False
106.986, 129.490, 0.021, 39.524 False
106.985, 129.491, 0.025, 39.557 False
106.983, 129.492, 0.044, 39.590 False
106.982, 129.493, 0.045, 39.623 False
106.980, 129.494, 0.045, 39.656 False
106.979, 129.496, 0.046, 39.689 False
106.977, 129.497, 0.052, 39.722 False
106.973, 129.500, 0.137, 39.755 False
106.967, 129.504, 0.156, 39.788 False
106.960, 129.509, 0.217, 39.821 False
106.952, 129.515, 0.261, 39.854 False
106.942, 129.523, 0.276, 39.887 False
106.933, 129.529, 0.304, 39.920 False
106.923, 129.536, 0.323, 39.953 False
106.911, 129.544, 0.341, 39.986 False
106.899, 129.550, 0.389, 40.019 False
106.883, 129.557, 0.476, 40.052 False
106.865, 129.564, 0.545, 40.085 False
106.847, 129.571, 0.564, 40.118 False
106.827, 129.577, 0.621, 40.151 False
106.805, 129.583, 0.674, 40.184 False
106.779, 129.590, 0.793, 40.217 False
106.752, 129.597, 0.831, 40.250 False
106.724, 129.603, 0.847, 40.283 False
106.697, 129.610, 0.851, 40.316 False
106.669, 129.616, 0.870, 40.349 False
106.640, 129.622, 0.893, 40.382 False
106.609, 129.629, 0.934, 40.415 False
106.578, 129.636, 0.972, 40.448 False
106.544, 129.642, 1.028, 40.481 False
106.509, 129.649, 1.076, 40.514 False
106.472, 129.656, 1.142, 40.547 False
106.434, 129.663, 1.178, 40.580 False
106.394, 129.671, 1.220, 40.613 False
106.353, 129.678, 1.258, 40.646 False
106.310, 129.686, 1.300, 40.679 False
106.267, 129.693, 1.338, 40.712 False
106.221, 129.701, 1.380, 40.745 False
106.175, 129.708, 1.417, 40.778 False
106.127, 129.716, 1.458, 40.811 False
106.078, 129.723, 1.496, 40.844 False
106.028, 129.730, 1.536, 40.877 False
105.976, 129.737, 1.571, 40.910 False
105.923, 129.744, 1.610, 40.943 False
105.869, 129.751, 1.646, 40.976 False
105.814, 129.758, 1.685, 41.009 False
105.757, 129.765, 1.722, 41.042 False
105.699, 129.772, 1.761, 41.075 False
105.640, 129.779, 1.798, 41.108 False
105.580, 129.786, 1.836, 41.141 False
105.518, 129.792, 1.872, 41.174 False
105.455, 129.799, 1.911, 41.207 False
105.391, 129.807, 1.947, 41.240 False
105.325, 129.814, 1.985, 41.273 False
105.259, 129.822, 2.021, 41.306 False
105.191, 129.829, 2.059, 41.339 False
105.122, 129.837, 2.094, 41.372 False
105.052, 129.846, 2.126, 41.405 False
104.981, 129.854, 2.154, 41.438 False
104.909, 129.861, 2.178, 41.471 False
104.836, 129.869, 2.202, 41.504 False
104.763, 129.877, 2.224, 41.537 False
104.689, 129.886, 2.244, 41.570 False
104.614, 129.894, 2.262, 41.603 False
104.539, 129.902, 2.279, 41.636 False
104.463, 129.911, 2.295, 41.669 False
104.387, 129.918, 2.309, 41.702 False
104.310, 129.926, 2.324, 41.735 False
104.232, 129.934, 2.337, 41.768 False
104.155, 129.942, 2.349, 41.801 False
104.077, 129.949, 2.360, 41.834 False
103.998, 129.957, 2.371, 41.867 False
103.919, 129.964, 2.380, 41.900 False
103.840, 129.972, 2.390, 41.933 False
103.761, 129.978, 2.398, 41.966 False
103.681, 129.985, 2.406, 41.999 False
103.601, 129.989, 2.408, 42.032 False
103.520, 129.993, 2.415, 42.065 False
103.440, 129.995, 2.420, 42.098 False
103.359, 129.998, 2.431, 42.131 False
103.278, 129.999, 2.434, 42.164 False
103.196, 130.001, 2.441, 42.197 False
103.115, 130.001, 2.445, 42.230 False
103.033, 130.002, 2.452, 42.263 False
102.951, 130.004, 2.461, 42.296 False
102.869, 130.007, 2.467, 42.329 False
102.787, 130.009, 2.468, 42.362 False
102.704, 130.011, 2.470, 42.395 False
102.622, 130.012, 2.474, 42.428 False
102.539, 130.013, 2.478, 42.461 False
102.457, 130.014, 2.480, 42.494 False
102.374, 130.015, 2.483, 42.527 False
102.291, 130.013, 2.477, 42.560 False
102.209, 130.010, 2.475, 42.593 False
102.126, 130.006, 2.478, 42.626 False
102.043, 130.001, 2.485, 42.659 False
101.960, 129.995, 2.481, 42.692 False
101.877, 129.990, 2.490, 42.725 False
101.794, 129.982, 2.486, 42.758 False
101.711, 129.976, 2.493, 42.791 False
101.629, 129.967, 2.489, 42.824 False
101.545, 129.959, 2.496, 42.857 False
101.463, 129.950, 2.491, 42.890 False
101.380, 129.941, 2.499, 42.923 False
101.297, 129.930, 2.494, 42.956 False
101.214, 129.919, 2.501, 42.989 False
101.131, 129.907, 2.496, 43.022 False
101.048, 129.896, 2.503, 43.055 False
100.966, 129.882, 2.496, 43.088 False
100.883, 129.870, 2.505, 43.121 False
100.800, 129.855, 2.498, 43.154 False
100.718, 129.841, 2.506, 43.187 False
100.636, 129.825, 2.499, 43.220 False
100.553, 129.810, 2.507, 43.253 False
100.470, 129.796, 2.515, 43.286 False
100.387, 129.783, 2.519, 43.319 False
100.304, 129.769, 2.513, 43.352 False
100.222, 129.755, 2.515, 43.385 False
100.139, 129.740, 2.510, 43.418 False
100.057, 129.725, 2.514, 43.451 False
99.974, 129.708, 2.509, 43.484 False
99.892, 129.693, 2.514, 43.517 False
99.810, 129.675, 2.503, 43.550 False
99.729, 129.654, 2.491, 43.583 False
99.649, 129.631, 2.483, 43.616 False
99.568, 129.608, 2.499, 43.649 False
99.488, 129.584, 2.492, 43.682 False
99.408, 129.560, 2.503, 43.715 False
99.328, 129.533, 2.489, 43.748 False
99.249, 129.507, 2.499, 43.781 False
99.170, 129.478, 2.489, 43.814 False
99.091, 129.450, 2.502, 43.847 False
99.012, 129.420, 2.491, 43.880 False
98.934, 129.391, 2.504, 43.913 False
